_id,id,urlParams,bot,readyAt,timeoutStartedAt,timeoutWaitCount,exitStepsDone,exitAt,exitStatus,exitReason,retiredAt,retiredReason,createdAt,lastLogin,data.index,data.neighbors,data.chatGroups,data.avatar,data.score,data.adjustedScore,data.playerIds,data.totalPayment,data.unscoredTasksMaxPayment,data.approved,data.lastTick,data.leftGameIdle,data.submitted,data.playerClickingCellID,data.option,data.leftGameOffline
Th5FHSaw6Nhi2aGnk,mark-13 (Retired gameCancelled at 2023-04-11T19:56:06.778Z),{},,2023-04-11T17:44:26Z,,,,2023-04-11T17:53:58Z,gameCancelled,,2023-04-11T19:56:06Z,gameCancelled,2023-04-11T17:44:14Z,"{""at"":""2023-04-11T17:44:14.698Z""}",2,"1,3",A,"{""name"":""Lion"",""svg"":""<svg viewBox=\""0 0 24 25\"" fill=\""none\"" xmlns=\""http://www.w3.org/2000/svg\""><path d=\""M15 2.9c-1.517 0-3 .5-3 .5s-1.483-.5-3-.5c-1.516 0-6 .417-6 5.5s3 7 3 7h12s3-1.917 3-7-4.483-5.5-6-5.5z\"" fill=\""#BF360C\""/><path d=\""M9 9.9v12s-5.5-3.156-5.5-7c0-3.845 2.5-5 2.5-5h3zm6 0v12s5.5-3.156 5.5-7c0-3.845-2.5-5-2.5-5h-3z\"" fill=\""#E65100\""/><path d=\""M12 11.4l-5-1c0 3.833-.22 6.469 1 9 1.078 2.239 4 3.5 4 3.5s2.922-1.261 4-3.5c1.219-2.532 1-5.167 1-9l-5 1z\"" fill=\""#BF360C\""/><path d=\""M12 18.9c1.105 0 2-.672 2-1.5s-.895-1.5-2-1.5-2 .671-2 1.5c0 .828.895 1.5 2 1.5z\"" fill=\""#FFCC80\""/><path d=\""M15.5 7.9c.551 0 .902-.5 1.5-.5.968 0 1.5.626 1.5 1.5 0 1.32-2 2.5-2 2.5l-1-3.5zm-7 0c-.551 0-.902-.5-1.5-.5-.968 0-1.5.626-1.5 1.5 0 1.32 2 2.5 2 2.5l1-3.5z\"" fill=\""#F57F17\""/><path d=\""M14.5 7.4c-1.743 0-2.5 1-2.5 1s-.757-1-2.5-1C7.757 7.4 7 10.077 7 10.9c0 .822 2 4 2 4h6s2-3.178 2-4c0-.823-.757-3.5-2.5-3.5z\"" fill=\""#FB8C00\""/><path d=\""M9.25 8.9C11 8.9 11 11.4 11 11.4H9.541C7.5 11.4 7.5 8.9 7.5 8.9h1.75zm5.5 0C13 8.9 13 11.4 13 11.4h1.459c2.041 0 2.041-2.5 2.041-2.5h-1.75z\"" fill=\""#5D4037\""/><path d=\""M9.5 8.9a1 1 0 110 2 1 1 0 010-2zm5 0a1 1 0 100 2 1 1 0 000-2z\"" fill=\""#EEFF41\""/><path d=\""M9.5 9.4a.5.5 0 110 1 .5.5 0 010-1zm5 0a.5.5 0 100 1 .5.5 0 000-1z\"" fill=\""#212121\""/><path d=\""M17 10.9c0-.823-.459-3.5-2.5-3.5-1.743 0-2.5 1-2.5 1s-.757-1-2.5-1C7.583 7.4 7 10.077 7 10.9c0-.97 2.36-2.532 3.5-.5 0 2.234-1.078 2.812-1.763 4.073-.146.278-.237.59-.237.927a2 2 0 002 2c.6 0 1.133-.27 1.5-.69.366.42.899.69 1.5.69a2 2 0 002-2c0-.337-.091-.649-.238-.927-.684-1.26-1.762-1.839-1.762-4.073 1.14-2.031 3.5-.469 3.5.5z\"" fill=\""#FFB74D\""/><path d=\""M13.894 17.86c-.129.02-.259.04-.394.04a2.48 2.48 0 01-1.5-.51 2.48 2.48 0 01-1.5.51c-.135 0-.265-.02-.394-.04A1.155 1.155 0 0110 17.4c0-.024.008-.045.009-.068.158.04.32.068.491.068.601 0 1.133-.27 1.5-.69.367.42.899.69 1.5.69.17 0 .333-.028.491-.068.002.023.009.044.009.068 0 .161-.043.314-.106.46zM12 14.9c-1.104 0-2-1.105-2 0 0 1.104 2 1 2 2 0-1 2-.896 2-2 0-1.105-.896 0-2 0z\"" fill=\""#5D4037\""/></svg>"",""color"":""#911eb4""}",14,0,"NQT9NN95cqMmAmj7T,Th5FHSaw6Nhi2aGnk,vXXJYn5nhn8m7hqb8",2.029166666666667,3.75,false,1681235638387,,,,,
NQT9NN95cqMmAmj7T,eric4 (Retired gameCancelled at 2023-04-11T19:56:06.778Z),{},,2023-04-11T17:44:46Z,,,,2023-04-11T17:53:58Z,gameCancelled,,2023-04-11T19:56:06Z,gameCancelled,2023-04-11T17:44:38Z,"{""at"":""2023-04-11T17:44:38.729Z""}",1,"2,3",A,"{""name"":""Bee"",""svg"":""<svg viewBox=\""0 0 25 24\"" fill=\""none\"" xmlns=\""http://www.w3.org/2000/svg\""><path d=\""M15.014 10.506l.006-.006s-3.373-6.866-4.846-7.441c-.931-.364-1.738 3.078-.421 5.203 1.118 1.803 4.541 2.895 4.541 2.895l.008-.007c.033.024.063.051.103.067a.492.492 0 00.609-.711z\"" fill=\""#42A5F5\""/><path d=\""M15.047 15.95l.005-.011a3.184 3.184 0 00.109-.315 3.25 3.25 0 00-1.874-3.919c-1.789-1.118-3.18-.123-3.99 1.27a3.312 3.312 0 00-.256.49c-1.955 4.244.836 7.077 1.253 7.535.693-2.57 3.459-2.153 4.672-4.878.028-.056.056-.112.08-.17l.001-.001z\"" fill=\""#5D4037\""/><path d=\""M17.794 6.501l.5-1 2.5-.5M16.794 6.001l-.5-1.5 3-1\"" stroke=\""#5D4037\"" stroke-width=\""1.002\"" stroke-linecap=\""round\""/><path d=\""M13.695 17.775c.095-.078.189-.161.28-.248a8.324 8.324 0 01-3.17.097 9.75 9.75 0 01-2.428-.725c.053.662.207 1.258.411 1.775l.09.008c.644.035 1.284.018 1.914-.057a8.995 8.995 0 002.903-.85zM9.659 12.438c.216.259.44.51.677.744a9.02 9.02 0 001.78 1.37c.644.376 1.34.655 2.05.808.34.074.683.117 1.024.135.02-.084.041-.167.056-.253a6.178 6.178 0 01-2.534-1.492 7.792 7.792 0 01-1.212-1.515 8.747 8.747 0 01-.472-.872c-.534.195-.994.585-1.37 1.075zM11.703 15.647a11.495 11.495 0 01-1.753-1.101c-.345-.262-.69-.552-1.003-.845a7.337 7.337 0 00-.514 1.774c.251.128.504.25.764.368.701.31 1.425.566 2.167.745 1.064.26 2.187.345 3.245.178a4.87 4.87 0 00.163-.266c-1.086-.047-2.13-.38-3.07-.853z\"" fill=\""#FFC107\""/><path d=\""M16.678 12.883c-1.04 1.04-2.35.664-3.39-.376s-1.416-2.35-.377-3.39c1.04-1.04 2.35-.663 3.39.377s1.417 2.35.377 3.39z\"" fill=\""#795548\""/><path d=\""M19.207 9.445c-.439 1.025-2.413.555-3.72-.055-.985-.46-1.429-1.658-.99-2.684.44-1.025 1.53-1.302 2.581-1.03 1.249.325 2.569 2.744 2.13 3.77z\"" fill=\""#8D6E63\""/><path d=\""M16.583 9.806a8.15 8.15 0 01-1.096-.416 1.979 1.979 0 01-.903-.867c-.35-.052-1.118.009-1.462.43.276.699.401 1.769 1.14 2.047 1.454.547 2.391.328 2.962-.021-.106-.403-.331-.8-.64-1.173z\"" fill=\""#4E342E\""/><path d=\""M18.006 8.648c-.229.372-1.009.238-1.74-.3-.733-.539-1.142-1.277-.913-1.65.228-.372 1.008-.238 1.74.3.732.54 1.141 1.277.913 1.65z\"" fill=\""#3E2723\""/><path d=\""M14.603 10.116l.004-.007S6.375 3 4.794 3c-1 0-.5 3.5 1.5 5 1.698 1.273 7.875 2.985 7.875 2.985l.005-.01c.04.011.077.025.12.025a.492.492 0 00.309-.884z\"" fill=\""#90CAF9\""/></svg>"",""color"":""#808000""}",14,0,"NQT9NN95cqMmAmj7T,Th5FHSaw6Nhi2aGnk,vXXJYn5nhn8m7hqb8",2.529166666666667,3.75,false,1681235636721,,,,,
ASDb4C2XQKhnLwqNS,A2QD9PJUKW7PKK (Retired gameFull at 2023-04-11T19:56:02.877Z),"{""workerId"":""A2QD9PJUKW7PKK""}",,,,,,2023-04-11T17:47:38Z,gameFull,,2023-04-11T19:56:02Z,gameFull,2023-04-11T17:44:45Z,"{""at"":""2023-04-11T18:47:24.011Z""}",,,,,,,,,,,,,,,,
EKPjWk5qJNCc8vjaQ,A1P0SZ4C7PLX7K,"{""workerId"":""A1P0SZ4C7PLX7K""}",,,,,,2023-04-11T17:54:35Z,cancelled,adminCancelled,,,2023-04-11T17:54:08Z,"{""at"":""2023-04-13T19:16:48.122Z""}",,,,,,,,,,,,,,,,
rXGzZ3gRhoDWXAHP8,A1BLIXWAGK65TZ (Retired gameLobbyTimedOut at 2023-04-11T19:56:09.119Z),"{""workerId"":""A1BLIXWAGK65TZ""}",,2023-04-11T17:55:03Z,,,,2023-04-11T18:00:04Z,gameLobbyTimedOut,,2023-04-11T19:56:09Z,gameLobbyTimedOut,2023-04-11T17:54:13Z,"{""at"":""2023-04-11T18:46:36.552Z""}",,,,,,,,,,,,,,,,
Qwm6dLBRLdxukjugP,A3VOGXVNZXCECQ (Retired gameLobbyTimedOut at 2023-04-11T19:56:09.119Z),"{""workerId"":""A3VOGXVNZXCECQ""}",,2023-04-11T17:56:20Z,,,,2023-04-11T18:01:20Z,gameLobbyTimedOut,,2023-04-11T19:56:09Z,gameLobbyTimedOut,2023-04-11T17:55:32Z,"{""at"":""2023-04-11T17:55:32.205Z""}",,,,,,,,,,,,,,,,
63fimZM2qtTPwLLqZ,A2825I2XO6KZEP (Retired gameLobbyTimedOut at 2023-04-11T19:56:09.119Z),"{""workerId"":""A2825I2XO6KZEP""}",,2023-04-11T17:57:07Z,,,,2023-04-11T18:01:20Z,gameLobbyTimedOut,,2023-04-11T19:56:09Z,gameLobbyTimedOut,2023-04-11T17:56:16Z,"{""at"":""2023-04-11T17:56:17.048Z""}",,,,,,,,,,,,,,,,
Sbwyv8wda6wXMBdfy,A310BP48T93ROZ (Retired gameLobbyTimedOut at 2023-04-11T19:56:09.119Z),"{""workerId"":""A310BP48T93ROZ""}",,2023-04-11T17:58:56Z,,,,2023-04-11T18:01:20Z,gameLobbyTimedOut,,2023-04-11T19:56:09Z,gameLobbyTimedOut,2023-04-11T17:57:24Z,"{""at"":""2023-04-11T17:57:24.362Z""}",,,,,,,,,,,,,,,,
2XX3FYeHspmtRSvqC,A386AUYQRP1D1C (Retired gameLobbyTimedOut at 2023-04-11T19:56:09.119Z),"{""workerId"":""A386AUYQRP1D1C""}",,,,,,2023-04-11T18:01:20Z,gameLobbyTimedOut,,2023-04-11T19:56:09Z,gameLobbyTimedOut,2023-04-11T17:58:10Z,"{""at"":""2023-04-11T18:05:19.631Z""}",,,,,,,,,,,,,,,,
qzhitGyWJC7LjxeNa,A37TYZ9COTFF2T (Retired gameLobbyTimedOut at 2023-04-11T19:56:09.119Z),"{""workerId"":""A37TYZ9COTFF2T""}",,,,,,2023-04-11T18:01:20Z,gameLobbyTimedOut,,2023-04-11T19:56:09Z,gameLobbyTimedOut,2023-04-11T17:59:02Z,"{""at"":""2023-04-11T17:59:02.500Z""}",,,,,,,,,,,,,,,,
ddRBmvwoeaG9kgdyn,ABL2FXYMI00T6,"{""workerId"":""ABL2FXYMI00T6""}",,2023-04-11T18:01:17Z,,,ExitSurvey,2023-04-11T18:47:06Z,finished,,,,2023-04-11T17:59:13Z,"{""at"":""2023-04-11T17:59:13.575Z""}",1,,,"{""name"":""Bee"",""svg"":""<svg viewBox=\""0 0 25 24\"" fill=\""none\"" xmlns=\""http://www.w3.org/2000/svg\""><path d=\""M15.014 10.506l.006-.006s-3.373-6.866-4.846-7.441c-.931-.364-1.738 3.078-.421 5.203 1.118 1.803 4.541 2.895 4.541 2.895l.008-.007c.033.024.063.051.103.067a.492.492 0 00.609-.711z\"" fill=\""#42A5F5\""/><path d=\""M15.047 15.95l.005-.011a3.184 3.184 0 00.109-.315 3.25 3.25 0 00-1.874-3.919c-1.789-1.118-3.18-.123-3.99 1.27a3.312 3.312 0 00-.256.49c-1.955 4.244.836 7.077 1.253 7.535.693-2.57 3.459-2.153 4.672-4.878.028-.056.056-.112.08-.17l.001-.001z\"" fill=\""#5D4037\""/><path d=\""M17.794 6.501l.5-1 2.5-.5M16.794 6.001l-.5-1.5 3-1\"" stroke=\""#5D4037\"" stroke-width=\""1.002\"" stroke-linecap=\""round\""/><path d=\""M13.695 17.775c.095-.078.189-.161.28-.248a8.324 8.324 0 01-3.17.097 9.75 9.75 0 01-2.428-.725c.053.662.207 1.258.411 1.775l.09.008c.644.035 1.284.018 1.914-.057a8.995 8.995 0 002.903-.85zM9.659 12.438c.216.259.44.51.677.744a9.02 9.02 0 001.78 1.37c.644.376 1.34.655 2.05.808.34.074.683.117 1.024.135.02-.084.041-.167.056-.253a6.178 6.178 0 01-2.534-1.492 7.792 7.792 0 01-1.212-1.515 8.747 8.747 0 01-.472-.872c-.534.195-.994.585-1.37 1.075zM11.703 15.647a11.495 11.495 0 01-1.753-1.101c-.345-.262-.69-.552-1.003-.845a7.337 7.337 0 00-.514 1.774c.251.128.504.25.764.368.701.31 1.425.566 2.167.745 1.064.26 2.187.345 3.245.178a4.87 4.87 0 00.163-.266c-1.086-.047-2.13-.38-3.07-.853z\"" fill=\""#FFC107\""/><path d=\""M16.678 12.883c-1.04 1.04-2.35.664-3.39-.376s-1.416-2.35-.377-3.39c1.04-1.04 2.35-.663 3.39.377s1.417 2.35.377 3.39z\"" fill=\""#795548\""/><path d=\""M19.207 9.445c-.439 1.025-2.413.555-3.72-.055-.985-.46-1.429-1.658-.99-2.684.44-1.025 1.53-1.302 2.581-1.03 1.249.325 2.569 2.744 2.13 3.77z\"" fill=\""#8D6E63\""/><path d=\""M16.583 9.806a8.15 8.15 0 01-1.096-.416 1.979 1.979 0 01-.903-.867c-.35-.052-1.118.009-1.462.43.276.699.401 1.769 1.14 2.047 1.454.547 2.391.328 2.962-.021-.106-.403-.331-.8-.64-1.173z\"" fill=\""#4E342E\""/><path d=\""M18.006 8.648c-.229.372-1.009.238-1.74-.3-.733-.539-1.142-1.277-.913-1.65.228-.372 1.008-.238 1.74.3.732.54 1.141 1.277.913 1.65z\"" fill=\""#3E2723\""/><path d=\""M14.603 10.116l.004-.007S6.375 3 4.794 3c-1 0-.5 3.5 1.5 5 1.698 1.273 7.875 2.985 7.875 2.985l.005-.01c.04.011.077.025.12.025a.492.492 0 00.309-.884z\"" fill=\""#90CAF9\""/></svg>"",""color"":""#808000""}",754,0,ddRBmvwoeaG9kgdyn,7.328191005670276,3.75,true,1681238826622,,false,-1,,
v87CmTSvaFDGAcKAE,A3FFNEVX22KPZH (Retired gameLobbyTimedOut at 2023-04-11T19:56:09.119Z),"{""workerId"":""A3FFNEVX22KPZH""}",,2023-04-11T18:01:02Z,,,,2023-04-11T18:01:20Z,gameLobbyTimedOut,,2023-04-11T19:56:09Z,gameLobbyTimedOut,2023-04-11T18:00:30Z,"{""at"":""2023-04-11T18:02:10.140Z""}",,,,,,,,,,,,,,,,
AmdyqkpLG5Ziw2972,A39RDM0WEA52HT (Retired gameFull at 2023-04-11T19:56:02.877Z),"{""workerId"":""A39RDM0WEA52HT""}",,,,,,2023-04-11T18:01:16Z,gameFull,,2023-04-11T19:56:02Z,gameFull,2023-04-11T18:00:57Z,"{""at"":""2023-04-11T18:00:57.577Z""}",,,,,,,,,,,,,,,,
xW529e5jcF2E9Ym8Q,A3UJ4FON8G2EPK (Retired gameLobbyTimedOut at 2023-04-11T19:56:09.119Z),"{""workerId"":""A3UJ4FON8G2EPK""}",,,,,,2023-04-11T18:01:20Z,gameLobbyTimedOut,,2023-04-11T19:56:09Z,gameLobbyTimedOut,2023-04-11T18:01:15Z,"{""at"":""2023-04-11T18:01:15.511Z""}",,,,,,,,,,,,,,,,
werNQBBDNigpahmpy,A1AGNZ2WF4OAPV,"{""workerId"":""A1AGNZ2WF4OAPV""}",,,,,,,,,,,2023-04-11T18:02:12Z,,,,,,,,,,,,,,,,,
MZhdaAAQ7de2CLtQK,A2QP6MJF34KWCR,"{""workerId"":""A2QP6MJF34KWCR""}",,,,,,,,,,,2023-04-11T18:03:45Z,,,,,,,,,,,,,,,,,
SxtyCZgbHAs9f4iyL,A3KHVXWFB3MGXB,"{""workerId"":""A3KHVXWFB3MGXB""}",,,,,,,,,,,2023-04-11T18:03:53Z,,,,,,,,,,,,,,,,,
3vtGD4kFKe7XuyLLt,A122E99M2DQY1G (Retired gameFull at 2023-04-14T18:47:51.020Z),"{""workerId"":""A122E99M2DQY1G""}",,,,,,2023-04-11T20:00:15Z,gameFull,,2023-04-14T18:47:51Z,gameFull,2023-04-11T18:06:36Z,"{""at"":""2023-04-11T19:58:32.290Z""}",,,,,,,,,,,,,,,,
b6dEvsxZQJPnbkerj,A3PLJF78SGCOBY,"{""workerId"":""A3PLJF78SGCOBY""}",,,,,,,,,,,2023-04-11T18:07:28Z,,,,,,,,,,,,,,,,,
fLvhJqFDmFEW2H63v,ATXXDN4FSCXYE,"{""workerId"":""ATXXDN4FSCXYE""}",,,,,,,,,,,2023-04-11T18:09:54Z,,,,,,,,,,,,,,,,,
9zMA9JKxoyMBZAeX2,A1M4MBTVIEF5AI,"{""workerId"":""A1M4MBTVIEF5AI""}",,,,,,,,,,,2023-04-11T18:13:05Z,,,,,,,,,,,,,,,,,
MM2nrFcraiD6bTjZY,A37X2FPOPPCOFT,"{""workerId"":""A37X2FPOPPCOFT""}",,,,,,,,,,,2023-04-11T18:13:05Z,,,,,,,,,,,,,,,,,
MHYAYbChPGvMRNuQE,AF6HSSWMDGU7O,"{""workerId"":""AF6HSSWMDGU7O""}",,,,,,,,,,,2023-04-11T18:13:55Z,,,,,,,,,,,,,,,,,
sMpqfDMPn32yChscd,A2MPRJVMM87Q7O,"{""workerId"":""A2MPRJVMM87Q7O""}",,,,,,,,,,,2023-04-11T18:15:14Z,,,,,,,,,,,,,,,,,
NKXfPdh7nXxJMDCad,A5P78B8P70TOJ,"{""workerId"":""A5P78B8P70TOJ""}",,,,,,,,,,,2023-04-11T18:16:45Z,,,,,,,,,,,,,,,,,
ByQoE7weWk2mygDFq,A1VKWPJJZE1EOD,"{""workerId"":""A1VKWPJJZE1EOD""}",,,,,,,,,,,2023-04-11T18:22:06Z,,,,,,,,,,,,,,,,,
9To42K8NM93srKvhv,A2LCRHTK0WQEOM,"{""workerId"":""A2LCRHTK0WQEOM""}",,,,,,,,,,,2023-04-11T18:22:32Z,,,,,,,,,,,,,,,,,
2Y6rTb3zubff6fe2r,AK6C10UOKCK0W,"{""workerId"":""AK6C10UOKCK0W""}",,,,,,,,,,,2023-04-11T18:24:53Z,,,,,,,,,,,,,,,,,
LDSDxCTSRMetE8ejz,A29GNU19VJN3Q6,"{""workerId"":""A29GNU19VJN3Q6""}",,,,,,,,,,,2023-04-11T18:25:46Z,,,,,,,,,,,,,,,,,
MEw59pPeJzgWwD3yy,A3OK13TYU0OUUQ,"{""workerId"":""A3OK13TYU0OUUQ""}",,,,,,,,,,,2023-04-11T18:26:33Z,,,,,,,,,,,,,,,,,
xzWLP5qNPDZr3ntMQ,A2TTRW1EE029C7,"{""workerId"":""A2TTRW1EE029C7""}",,,,,,,,,,,2023-04-11T18:27:17Z,,,,,,,,,,,,,,,,,
tG2JxbAPg3tGyc3wM,A34SLWTNACPBMO,"{""workerId"":""A34SLWTNACPBMO""}",,2023-04-11T19:59:08Z,,,ExitSurvey,2023-04-11T21:03:41Z,finished,,,,2023-04-11T18:28:40Z,"{""at"":""2023-04-11T20:09:52.194Z""}",4,"1,2,3,5,6",A,"{""name"":""Fish"",""svg"":""<svg viewBox=\""0 0 24 25\"" fill=\""none\"" xmlns=\""http://www.w3.org/2000/svg\""><path d=\""M6.247 12.956c.02-.518-.228-1.056-.747-1.056-1.5 0-2.5-3-2.5-3s-.628.84-1.071 1.975c.937.818 2.52 1.913 4.32 2.01l-.002.071zM3 16.9s1-3 2.5-3c.48 0 .727-.461.746-.94-1.587.378-3.307 1.329-4.322 1.954A9.34 9.34 0 003 16.9z\"" fill=\""#5C6BC0\""/><path d=\""M6.249 12.885c-1.8-.096-3.383-1.192-4.32-2.01l-.002.004c-.058.15-.114.306-.164.466l-.003.011a6.3 6.3 0 00-.131.484l-.011.053c-.03.135-.053.272-.072.41l-.016.12c-.018.158-.03.318-.03.477 0 .158.012.316.03.473.004.041.01.081.015.122.018.135.042.269.07.4l.012.062c.038.162.081.323.13.48l.001.005a7.412 7.412 0 00.166.471c1.015-.624 2.735-1.575 4.322-1.954v-.003l.003-.07z\"" fill=\""#1A237E\""/><path d=\""M17.583 7.317S14 4.9 9.5 4.9c-4 0-4.125 1.844-4 2.5.094.49 1.5 3.5 0 4.5l12.083-4.583z\"" fill=\""#F9A825\""/><path d=\""M5.5 12.9c1.5 1 .068 4.004 0 4.5-.094.687 0 2.5 4 2.5 4.5 0 8.083-2.416 8.083-2.416L5.5 12.9z\"" fill=\""#FFC107\""/><path d=\""M22.354 12.865s-1.93-.826-2.865-2.912C18.76 7.833 17.202 6.4 14.5 6.4c-5 0-7.5 4.5-9 5.5 0 0-.5.488-.5 1 0 .385.5 1 .5 1 1.5 1 3.5 5 7.5 5 6.042 0 9.354-5.328 9.354-5.328a.5.5 0 000-.707z\"" fill=\""#FFC107\""/><path d=\""M22.354 12.865s-1.93-.826-2.865-2.912C18.76 7.833 17.202 6.4 14.5 6.4c-5 0-7.5 4.5-9 5.5 0 0-.5.488-.5 1 0 .385.5 1 .5 1 1.5 1 3.5 5 7.5 5 6.042 0 9.354-5.328 9.354-5.328a.5.5 0 000-.707z\"" fill=\""#FFC107\""/><path d=\""M6.634 17.023c.018-.39.124-1.166.03-2.007a17.364 17.364 0 00-.505-.541c-.02 1.206-.646 2.599-.659 2.925-.032.781 0 2.5 4 2.5.073 0 .144-.006.217-.007-2.707-.075-3.123-1.993-3.083-2.87zM5.5 11.9c.346-.231.75-.654 1.222-1.16.51-.992.238-2.138.09-2.622-.344-1.125.304-3.124 2.941-3.21-.085-.001-.168-.008-.253-.008-4 0-4.188 1.812-4 2.5.131.482 1.5 3.5 0 4.5zM21.532 12.376c-.43-.273-1.759-1.961-2.928-1.961C17 10.415 16.5 13.4 16.5 13.4s1.407 2.414 1.773 4.023c.86-.552 1.04-.64 1.407-.969.121-.544.234-2.96 1.852-4.078z\"" fill=\""#3F51B5\""/><path d=\""M19.5 12.9a.5.5 0 100-1 .5.5 0 000 1z\"" fill=\""#000\""/><path d=\""M8.433 16.883L8 11.4l-.37 4.683c.252.268.519.537.803.8zM10.11 18.122L9.5 10.4l-.547 6.932c.358.291.743.559 1.157.79zM11 9.734l-.672 8.511c.428.22.89.39 1.384.503L11 9.735zM13.25 18.893a9.944 9.944 0 001.49-.146L14 8.4l-.75 10.493zM12.5 8.9l-.74 9.858A5.71 5.71 0 0013 18.9c.085 0 .166-.005.25-.007L12.5 8.9zM15.5 7.9l-.75 10.834h.059a10.16 10.16 0 001.415-.367L15.5 7.9z\"" fill=\""#FF9100\""/></svg>"",""color"":""#000075""}",154,0,"5wJpBd34YYCnnw6zs,EKwmZXrYDTLnCpZTo,NxfTyxKnPKoWti2YT,tG2JxbAPg3tGyc3wM,vh4tSkhLeiMaazKuR,xQgp3GeT3Nc9LD2cQ",6.7759712256081865,8.25,false,1681247018344,,,,,true
eN9GMXXZ4ReP8i3MB,AL6Y6NA9RGSC6,"{""workerId"":""AL6Y6NA9RGSC6""}",,,,,,,,,,,2023-04-11T18:29:36Z,,,,,,,,,,,,,,,,,
iBv4JaKQD3EcFbjRy,A2MQQ8MU5BYFU3,"{""workerId"":""A2MQQ8MU5BYFU3""}",,,,,,,,,,,2023-04-11T18:32:02Z,,,,,,,,,,,,,,,,,
JtP2HxT9QF364W8mQ,A2MO3EE6D0P3KR,"{""workerId"":""A2MO3EE6D0P3KR""}",,,,,,,,,,,2023-04-11T18:34:19Z,,,,,,,,,,,,,,,,,
NGhsdJigoWpaqqui8,AZOR3BXT0WZQS,"{""workerId"":""AZOR3BXT0WZQS""}",,,,,,,,,,,2023-04-11T18:35:07Z,,,,,,,,,,,,,,,,,
Y78WevRoWS9wgcwWh,A2TCWEYMI1JHIG,"{""workerId"":""A2TCWEYMI1JHIG""}",,,,,,,,,,,2023-04-11T18:37:34Z,,,,,,,,,,,,,,,,,
TcTXjD6vCypJLQo4b,A286IEYQU74B66,"{""workerId"":""A286IEYQU74B66""}",,,,,,,,,,,2023-04-11T18:38:15Z,,,,,,,,,,,,,,,,,
HpX7tiAbRWZj8BbJ9,A41P13C9WA5VP,"{""workerId"":""A41P13C9WA5VP""}",,,,,,,,,,,2023-04-11T18:39:08Z,,,,,,,,,,,,,,,,,
MbtCnnKEgAzbgJFyG,AKRD60WVX2YBH,"{""workerId"":""AKRD60WVX2YBH""}",,,,,,,,,,,2023-04-11T18:40:07Z,,,,,,,,,,,,,,,,,
q2vzHsKEcq5Lv7xtx,A3N5AC50CRVQF2,"{""workerId"":""A3N5AC50CRVQF2""}",,,,,,,,,,,2023-04-11T18:42:55Z,,,,,,,,,,,,,,,,,
m7Hf4L5xoxZfQcjij,A1NZG455M6ZY9M,"{""workerId"":""A1NZG455M6ZY9M""}",,,,,,,,,,,2023-04-11T18:48:27Z,,,,,,,,,,,,,,,,,
m49tLRcrQnhKFxr27,A2QYMRE37M9PAO,"{""workerId"":""A2QYMRE37M9PAO""}",,,,,,,,,,,2023-04-11T18:48:59Z,,,,,,,,,,,,,,,,,
mJ27cFgeAqFZRPRrS,A2N9QCS90MDZ4C,"{""workerId"":""A2N9QCS90MDZ4C""}",,,,,,,,,,,2023-04-11T18:52:47Z,,,,,,,,,,,,,,,,,
g8Ar99fexhTvGTd34,A2FWRZLIE1I60V,"{""workerId"":""A2FWRZLIE1I60V""}",,,,,,,,,,,2023-04-11T18:53:36Z,,,,,,,,,,,,,,,,,
TRStLopbqFE54WFXj,A2BMFKK1NB41S3,"{""workerId"":""A2BMFKK1NB41S3""}",,,,,,,,,,,2023-04-11T19:18:16Z,,,,,,,,,,,,,,,,,
yB5gWieTjuPcauFCx,ABDZN43SE36UK,"{""workerId"":""ABDZN43SE36UK""}",,,,,,,,,,,2023-04-11T19:19:33Z,,,,,,,,,,,,,,,,,
