task,playerCount,score,duration,stageId,playerIds,High,Low,Medium,efficiency,wave
Typing,3,45.348837209302324,3.0107833333333334,kSDnHHWawynQCofWr,"6RrtkqXWK9Yhi5QDz,7rLb8j7t6NT8P2AY9,zTA2vg9mcjNBFWhZD",0,1,0,15.062139047745822,2
Unscramble Words,3,87.5,2.0208333333333335,kecJa3MPyhd2JAyx5,"6RrtkqXWK9Yhi5QDz,7rLb8j7t6NT8P2AY9,zTA2vg9mcjNBFWhZD",0,0,1,43.298969072164944,2
Unscramble Words,3,87.5,2.0153666666666665,uW4zQejiDxv5c2Zx6,"6RrtkqXWK9Yhi5QDz,7rLb8j7t6NT8P2AY9,zTA2vg9mcjNBFWhZD",1,0,0,43.41641719455517,2
Unscramble Words,3,100,2.014283333333333,d9fTQBAgoAvSoy5ft,"6RrtkqXWK9Yhi5QDz,7rLb8j7t6NT8P2AY9,zTA2vg9mcjNBFWhZD",0,1,0,49.645448753485525,2
Random Dot Motion,1,66.4628141567615,0.14101666666666668,L7rRhKRkZX6hX6xqt,md3cRHQfF5jZD4ATk,1,0,0,471.3117656784883,2
Random Dot Motion,1,92.64669194100601,0.09155,EyeLsfidbseM2dDoW,md3cRHQfF5jZD4ATk,0,1,0,1011.9791582851557,2
Typing,1,35.714285714285715,3.0159333333333334,igSN7H9ntCdBoEy7X,md3cRHQfF5jZD4ATk,0,0,1,11.841868425789379,2
Typing,1,21.794871794871796,3.0130333333333335,e3wLgPLmpRbifziLp,md3cRHQfF5jZD4ATk,1,0,0,7.233531588832449,2
Typing,1,25.58139534883721,3.01425,rBwNaJ7hqerdvuWmy,md3cRHQfF5jZD4ATk,0,1,0,8.48681939083925,2
Unscramble Words,1,75,2.0090333333333334,ksPE6BMFFtPmqd4nT,md3cRHQfF5jZD4ATk,0,0,1,37.331386570655866,2
Unscramble Words,1,75,2.0156833333333335,oEhTmX4izWkfw87uf,md3cRHQfF5jZD4ATk,1,0,0,37.208225498383506,2
Unscramble Words,1,87.5,1.7988166666666667,97SuRoWmvwr4v7tEt,md3cRHQfF5jZD4ATk,0,1,0,48.64308943842711,2
Typing,1,20.930232558139537,3.0157666666666665,C9XYHm7KnTry5jcpk,u2jMRe2dFspAg74yQ,0,1,0,6.940269215613345,2
Typing,1,25.714285714285715,3.0133,SStvDNDhJmxpjHQq9,u2jMRe2dFspAg74yQ,0,0,1,8.533596294522853,2
Typing,1,16.666666666666668,3.0106166666666665,7CZvRNdEadXsBWbzm,u2jMRe2dFspAg74yQ,1,0,0,5.535964392677027,2
Unscramble Words,1,50,2.0180166666666666,yEvxgL3Bn8iPPWYZM,u2jMRe2dFspAg74yQ,0,1,0,24.776802305894403,2
Unscramble Words,1,25,2.0147,52DCWuaXqdrvzAeRw,u2jMRe2dFspAg74yQ,0,0,1,12.40879535414702,2
Unscramble Words,1,25,2.0159333333333334,ddQ4WCxBMYC5ChXQF,u2jMRe2dFspAg74yQ,1,0,0,12.401203743510036,2
Typing,6,60.46511627906977,3.0112666666666668,B9Rj5WR5nppXFa2x6,"8gHeB5rfytHxWeP9u,PLiHA8DbNDe5FrSfZ,WFi5gGQTocaGkqiBo,cxaipHyBqnzQtCvLi,uhL7voQW7WJpknGTA,xKC4s9fGDQbmrikk6",0,1,0,20.079628598951636,2
Typing,6,85.71428571428571,3.0094666666666665,wQaL8xDe9viFDRwfv,"8gHeB5rfytHxWeP9u,PLiHA8DbNDe5FrSfZ,WFi5gGQTocaGkqiBo,cxaipHyBqnzQtCvLi,uhL7voQW7WJpknGTA,xKC4s9fGDQbmrikk6",0,0,1,28.48155344721735,2
Typing,6,91.02564102564102,3.01165,gj3aLivx56xCaPPat,"8gHeB5rfytHxWeP9u,PLiHA8DbNDe5FrSfZ,WFi5gGQTocaGkqiBo,cxaipHyBqnzQtCvLi,uhL7voQW7WJpknGTA,xKC4s9fGDQbmrikk6",1,0,0,30.22450850053659,2
Unscramble Words,6,100,0.7597166666666667,FMqQGi42cEu5c26tF,"8gHeB5rfytHxWeP9u,PLiHA8DbNDe5FrSfZ,WFi5gGQTocaGkqiBo,cxaipHyBqnzQtCvLi,uhL7voQW7WJpknGTA,xKC4s9fGDQbmrikk6",0,1,0,131.6280192176908,2
Unscramble Words,6,100,2.0174666666666665,9MYrMYXYBHYdiHsqL,"8gHeB5rfytHxWeP9u,PLiHA8DbNDe5FrSfZ,WFi5gGQTocaGkqiBo,cxaipHyBqnzQtCvLi,uhL7voQW7WJpknGTA,xKC4s9fGDQbmrikk6",0,0,1,49.56711387218294,2
Unscramble Words,6,100,1.2315333333333334,woMxu9hAvvj2wJ2he,"8gHeB5rfytHxWeP9u,PLiHA8DbNDe5FrSfZ,WFi5gGQTocaGkqiBo,cxaipHyBqnzQtCvLi,uhL7voQW7WJpknGTA,xKC4s9fGDQbmrikk6",1,0,0,81.19958858875115,2
Random Dot Motion,6,92.1065202341703,0.4638833333333333,pv6Le8W2a4edCMJWH,"8gHeB5rfytHxWeP9u,PLiHA8DbNDe5FrSfZ,WFi5gGQTocaGkqiBo,cxaipHyBqnzQtCvLi,uhL7voQW7WJpknGTA,xKC4s9fGDQbmrikk6",0,1,0,198.55535565875826,2
Random Dot Motion,6,12.180246305160049,0.7150166666666666,EvCypR7ndRJuKG7BJ,"8gHeB5rfytHxWeP9u,PLiHA8DbNDe5FrSfZ,WFi5gGQTocaGkqiBo,cxaipHyBqnzQtCvLi,uhL7voQW7WJpknGTA,xKC4s9fGDQbmrikk6",0,0,1,17.034912433500452,2
Random Dot Motion,6,60.33997117062301,0.4775,2qKFGDAfeup2dhBMA,"8gHeB5rfytHxWeP9u,PLiHA8DbNDe5FrSfZ,WFi5gGQTocaGkqiBo,cxaipHyBqnzQtCvLi,uhL7voQW7WJpknGTA,xKC4s9fGDQbmrikk6",1,0,0,126.36643177093825,2
Typing,3,15.116279069767442,3.0141666666666667,C3ygnyQNaTEitHYm8,"3Y2F4fie9SX4AQJbS,LwLrY3zoW3sF8ofQR,YiGJNMP52iDCBZ5Rn",0,1,0,5.01507738007214,2
Typing,3,20,3.0121333333333333,3fmzNYQ67jrGaY9bX,"3Y2F4fie9SX4AQJbS,LwLrY3zoW3sF8ofQR,YiGJNMP52iDCBZ5Rn",0,0,1,6.639812314638573,2
Typing,3,17.94871794871795,3.009516666666667,5zPYgQF8tnhJrko2g,"3Y2F4fie9SX4AQJbS,LwLrY3zoW3sF8ofQR,YiGJNMP52iDCBZ5Rn",1,0,0,5.963986891156813,2
Unscramble Words,3,87.5,2.0133833333333335,ghmXLcJeAobTsd2e2,"3Y2F4fie9SX4AQJbS,LwLrY3zoW3sF8ofQR,YiGJNMP52iDCBZ5Rn",0,1,0,43.45918561625125,2
Unscramble Words,3,62.5,2.01435,fnzaySpMbmnxSwZeW,"3Y2F4fie9SX4AQJbS,LwLrY3zoW3sF8ofQR,YiGJNMP52iDCBZ5Rn",0,0,1,31.027378558840322,2
Unscramble Words,3,87.5,2.0202166666666668,57kFuAbKfARujAhoo,"3Y2F4fie9SX4AQJbS,LwLrY3zoW3sF8ofQR,YiGJNMP52iDCBZ5Rn",1,0,0,43.31218598665159,2
Random Dot Motion,3,92.95794368913093,1.01415,KLKtemryumnE6kCZd,"3Y2F4fie9SX4AQJbS,LwLrY3zoW3sF8ofQR,YiGJNMP52iDCBZ5Rn",0,1,0,91.66094136876292,2
Random Dot Motion,3,10.198403876342025,1.0130666666666666,xS5E6CMkcsead5Khk,"3Y2F4fie9SX4AQJbS,LwLrY3zoW3sF8ofQR,YiGJNMP52iDCBZ5Rn",0,0,1,10.066863526265491,2
Random Dot Motion,3,60.27148900376601,1.0139333333333334,iHEpgXdkiaegYrKNu,"3Y2F4fie9SX4AQJbS,LwLrY3zoW3sF8ofQR,YiGJNMP52iDCBZ5Rn",1,0,0,59.44324643674732,2
Typing,3,22.093023255813954,3.0135666666666667,EAQ6QexmJuS275Cef,"bTrcu9MkzDyyzEedD,jAx23nipH4mY8Razc,vEBFzvHryNMt35PJG",0,1,0,7.331187824774836,2
Typing,3,32.857142857142854,3.0123166666666665,3WdkFvvPBfPJE3KuN,"bTrcu9MkzDyyzEedD,jAx23nipH4mY8Razc,vEBFzvHryNMt35PJG",0,0,1,10.907599197896255,2
Typing,3,23.076923076923077,3.01195,xnDuZoaDzxbEG9uJz,"bTrcu9MkzDyyzEedD,jAx23nipH4mY8Razc,vEBFzvHryNMt35PJG",1,0,0,7.661788235834949,2
Unscramble Words,3,100,2.0205333333333333,xiFbhGizp7ePD2QNH,"bTrcu9MkzDyyzEedD,jAx23nipH4mY8Razc,vEBFzvHryNMt35PJG",0,1,0,49.49188333113369,2
Unscramble Words,3,37.5,2.024966666666667,irEA4tM9xpjpjhD8q,"bTrcu9MkzDyyzEedD,jAx23nipH4mY8Razc,vEBFzvHryNMt35PJG",0,0,1,18.518823355116954,2
Unscramble Words,3,37.5,2.01235,tQE8fo6surYeXQsrS,"bTrcu9MkzDyyzEedD,jAx23nipH4mY8Razc,vEBFzvHryNMt35PJG",1,0,0,18.634929311501477,2
Random Dot Motion,3,93.10100092468336,1.0136,nkLrvqXqjXSmqGqKk,"bTrcu9MkzDyyzEedD,jAx23nipH4mY8Razc,vEBFzvHryNMt35PJG",0,1,0,91.85181622403645,2
Random Dot Motion,3,9.2892723571493,1.0136333333333334,4H6TRnEMm5LJZicGb,"bTrcu9MkzDyyzEedD,jAx23nipH4mY8Razc,vEBFzvHryNMt35PJG",0,0,1,9.164331964697261,2
Random Dot Motion,3,59.458713125129925,1.0137833333333333,xra9fMqCjTiuANqyi,"bTrcu9MkzDyyzEedD,jAx23nipH4mY8Razc,vEBFzvHryNMt35PJG",1,0,0,58.65031626593118,2
Typing,1,3.488372093023256,3.00715,8uwRzzerA6TDoSPrz,PDGDogEGahTXnewBD,0,1,0,1.1600259691146952,2
Typing,1,0,3.0132,bGSZJTcba8SjYn55K,PDGDogEGahTXnewBD,0,0,1,0,2
Typing,1,0,3.0260333333333334,mD4wPDGe74Jw4pYwG,PDGDogEGahTXnewBD,1,0,0,0,2
Unscramble Words,1,0,2.016583333333333,BepTAWztFqiE2fesW,PDGDogEGahTXnewBD,0,1,0,0,2
Unscramble Words,1,0,2.0155333333333334,vmyufJJnvsrvBXwJ4,PDGDogEGahTXnewBD,0,0,1,0,2
Unscramble Words,1,0,2.0153166666666666,ozKkjwEsjQ6fknJC3,PDGDogEGahTXnewBD,1,0,0,0,2
Typing,6,15.116279069767442,3.0107666666666666,EQ3YFSWBQjpiSoPTj,"AWWmzvJpvb8H3mKdp,M8yLC8voESyaz5v8a,bmeKNnFXccTNRMXfq,enaHSxY28XLKd67pj,fP5Ar5WEBsbPPQnng,ucdXmvLdnqowQfMTX",0,1,0,5.020740809019001,2
Typing,6,28.571428571428573,3.0084,qJiw8eeWJudAS9dBg,"AWWmzvJpvb8H3mKdp,M8yLC8voESyaz5v8a,bmeKNnFXccTNRMXfq,enaHSxY28XLKd67pj,fP5Ar5WEBsbPPQnng,ucdXmvLdnqowQfMTX",0,0,1,9.49721731532661,2
Typing,6,43.58974358974359,3.0075333333333334,NrGe7DpxhQxcj8ezA,"AWWmzvJpvb8H3mKdp,M8yLC8voESyaz5v8a,bmeKNnFXccTNRMXfq,enaHSxY28XLKd67pj,fP5Ar5WEBsbPPQnng,ucdXmvLdnqowQfMTX",1,0,0,14.493519691577902,2
Unscramble Words,6,100,1.9607166666666667,Fn8xZ4sEf6Z7eJWpA,"AWWmzvJpvb8H3mKdp,M8yLC8voESyaz5v8a,bmeKNnFXccTNRMXfq,enaHSxY28XLKd67pj,fP5Ar5WEBsbPPQnng,ucdXmvLdnqowQfMTX",0,1,0,51.00175956070485,2
Unscramble Words,6,75,2.0168666666666666,fYJr2BrwdBLqNkmWA,"AWWmzvJpvb8H3mKdp,M8yLC8voESyaz5v8a,bmeKNnFXccTNRMXfq,enaHSxY28XLKd67pj,fP5Ar5WEBsbPPQnng,ucdXmvLdnqowQfMTX",0,0,1,37.186394737711964,2
Unscramble Words,6,100,2.0119833333333332,ZQobR2TquG6fugNgh,"AWWmzvJpvb8H3mKdp,M8yLC8voESyaz5v8a,bmeKNnFXccTNRMXfq,enaHSxY28XLKd67pj,fP5Ar5WEBsbPPQnng,ucdXmvLdnqowQfMTX",1,0,0,49.70220097913336,2
Random Dot Motion,6,89.09743639825155,1.0098666666666667,Kg2D9uFb2yKRjwFrA,"AWWmzvJpvb8H3mKdp,M8yLC8voESyaz5v8a,bmeKNnFXccTNRMXfq,enaHSxY28XLKd67pj,fP5Ar5WEBsbPPQnng,ucdXmvLdnqowQfMTX",0,1,0,88.2269306821873,2
Random Dot Motion,6,10.819626487691288,1.01245,RMBh9NMSJXfojmCBA,"AWWmzvJpvb8H3mKdp,M8yLC8voESyaz5v8a,bmeKNnFXccTNRMXfq,enaHSxY28XLKd67pj,fP5Ar5WEBsbPPQnng,ucdXmvLdnqowQfMTX",0,0,1,10.686578584316546,2
Random Dot Motion,6,70.3207730794572,1.0119833333333332,NJPEHpDdxh9ENxXiL,"AWWmzvJpvb8H3mKdp,M8yLC8voESyaz5v8a,bmeKNnFXccTNRMXfq,enaHSxY28XLKd67pj,fP5Ar5WEBsbPPQnng,ucdXmvLdnqowQfMTX",1,0,0,69.48807432216329,2
Typing,3,32.55813953488372,3.0137666666666667,cdEdbcy49ugtgDT9H,"4sWn53ABtptQ93sYP,pijfuKqAbaoXxGoMX,yix6jTRGTo38EAdjX",0,1,0,10.803138774805744,2
Typing,3,51.42857142857143,3.0124,u3M6JHADLe6nG27bs,"4sWn53ABtptQ93sYP,pijfuKqAbaoXxGoMX,yix6jTRGTo38EAdjX",0,0,1,17.072291670618586,2
Typing,3,42.30769230769231,3.0114,43YPwmxEL9mHvC82X,"4sWn53ABtptQ93sYP,pijfuKqAbaoXxGoMX,yix6jTRGTo38EAdjX",1,0,0,14.049177229093546,2
Unscramble Words,3,100,2.0149666666666666,jr2msgPRWBZnqbNc7,"4sWn53ABtptQ93sYP,pijfuKqAbaoXxGoMX,yix6jTRGTo38EAdjX",0,1,0,49.62861254942183,2
Unscramble Words,3,100,2.0151,fMWgDZqRmYWEsR6aG,"4sWn53ABtptQ93sYP,pijfuKqAbaoXxGoMX,yix6jTRGTo38EAdjX",0,0,1,49.62532876780309,2
Unscramble Words,3,100,2.0173666666666668,XGShmRpc9SqJ7nKJD,"4sWn53ABtptQ93sYP,pijfuKqAbaoXxGoMX,yix6jTRGTo38EAdjX",1,0,0,49.56957089274797,2
Random Dot Motion,3,88.8145264920596,1.0106833333333334,zQkHQfRMWi3zPcdXz,"4sWn53ABtptQ93sYP,pijfuKqAbaoXxGoMX,yix6jTRGTo38EAdjX",0,1,0,87.8757208740551,2
Random Dot Motion,3,6.05957680869176,1.0140666666666667,WCHTzwj2NTgajy5CR,"4sWn53ABtptQ93sYP,pijfuKqAbaoXxGoMX,yix6jTRGTo38EAdjX",0,0,1,5.975521144591177,2
Random Dot Motion,3,55.802850372660764,1.0139,7LD43pCF2uwygjnim,"4sWn53ABtptQ93sYP,pijfuKqAbaoXxGoMX,yix6jTRGTo38EAdjX",1,0,0,55.037824610573786,2
Typing,6,32.55813953488372,3.01075,3uNqQWBPAinrhpWG8,"2qHNnkwDSogo9A7dw,6X6DERFaH2a6R3Pkk,B9HbFuFoZh54Csb8s,F4XHDrrMiZP7o2rg2,uiuTBXJAvxEd8WSR3,zAd9ufBh5cEnAWrJd",0,1,0,10.813963143696329,2
Typing,6,48.57142857142857,3.0097833333333335,sxopH59EPedYqhFMg,"2qHNnkwDSogo9A7dw,6X6DERFaH2a6R3Pkk,B9HbFuFoZh54Csb8s,F4XHDrrMiZP7o2rg2,uiuTBXJAvxEd8WSR3,zAd9ufBh5cEnAWrJd",0,0,1,16.137848872209595,2
Typing,6,43.58974358974359,3.01315,fkaZ8Aik4bbQg5una,"2qHNnkwDSogo9A7dw,6X6DERFaH2a6R3Pkk,B9HbFuFoZh54Csb8s,F4XHDrrMiZP7o2rg2,uiuTBXJAvxEd8WSR3,zAd9ufBh5cEnAWrJd",1,0,0,14.46650302498833,2
Unscramble Words,6,100,0.6049833333333333,XJR3rH6dFX7W5AwXH,"2qHNnkwDSogo9A7dw,6X6DERFaH2a6R3Pkk,B9HbFuFoZh54Csb8s,F4XHDrrMiZP7o2rg2,uiuTBXJAvxEd8WSR3,zAd9ufBh5cEnAWrJd",0,1,0,165.293809746825,2
Unscramble Words,6,100,1.6028,fqEQAuYsRW6jxhEtr,"2qHNnkwDSogo9A7dw,6X6DERFaH2a6R3Pkk,B9HbFuFoZh54Csb8s,F4XHDrrMiZP7o2rg2,uiuTBXJAvxEd8WSR3,zAd9ufBh5cEnAWrJd",0,0,1,62.39081607187422,2
Unscramble Words,6,100,1.5519166666666666,PE2pHT9M3yq5TfwCE,"2qHNnkwDSogo9A7dw,6X6DERFaH2a6R3Pkk,B9HbFuFoZh54Csb8s,F4XHDrrMiZP7o2rg2,uiuTBXJAvxEd8WSR3,zAd9ufBh5cEnAWrJd",1,0,0,64.4364495516297,2
Random Dot Motion,6,98.53426994797263,0.6973666666666667,GEXcNTjrELXC2YQZs,"2qHNnkwDSogo9A7dw,6X6DERFaH2a6R3Pkk,B9HbFuFoZh54Csb8s,F4XHDrrMiZP7o2rg2,uiuTBXJAvxEd8WSR3,zAd9ufBh5cEnAWrJd",0,1,0,141.29478028962185,2
Random Dot Motion,6,15.769362737366174,0.98535,dhdmeGsov6kmBayid,"2qHNnkwDSogo9A7dw,6X6DERFaH2a6R3Pkk,B9HbFuFoZh54Csb8s,F4XHDrrMiZP7o2rg2,uiuTBXJAvxEd8WSR3,zAd9ufBh5cEnAWrJd",0,0,1,16.003818681043462,2
Random Dot Motion,6,57.93182118052642,1.0204,iP79mmeBn66Ax3kWF,"2qHNnkwDSogo9A7dw,6X6DERFaH2a6R3Pkk,B9HbFuFoZh54Csb8s,F4XHDrrMiZP7o2rg2,uiuTBXJAvxEd8WSR3,zAd9ufBh5cEnAWrJd",1,0,0,56.77363894602746,2
Typing,1,3.488372093023256,3.0180333333333333,svWQ6i2AuzA2t5GZH,dbLotqoPnxSzskYE2,0,1,0,1.1558427981875357,2
Typing,1,0,3.0122,w5pxm46pWM3BgxiJL,dbLotqoPnxSzskYE2,0,0,1,0,2
Typing,1,0,3.0185666666666666,KYgNJmAxyYaq9PpZD,dbLotqoPnxSzskYE2,1,0,0,0,2
Unscramble Words,1,0,2.0138,Et3aG32tWTC9xprMJ,dbLotqoPnxSzskYE2,0,1,0,0,2
Unscramble Words,1,0,2.0157,rTyHJdgi5vLdJu3JH,dbLotqoPnxSzskYE2,0,0,1,0,2
Unscramble Words,1,0,2.016966666666667,doc7D2WvQcFCgvbLD,dbLotqoPnxSzskYE2,1,0,0,0,2
Typing,1,23.076923076923077,3.0156666666666667,wYLuxXbFoyinGdEsA,8bx7nosNLSWqFT9hq,1,0,0,7.6523454438785485,2
Typing,1,37.142857142857146,3.0130166666666667,6hJuBXSicPHRuRx4D,8bx7nosNLSWqFT9hq,0,0,1,12.327464880553979,2
Typing,1,26.74418604651163,3.01335,7mBm9CZRJveCxte4f,8bx7nosNLSWqFT9hq,0,1,0,8.875233891354018,2
Unscramble Words,1,50,2.0101166666666668,dDeXtffaQgKzZD3Xa,8bx7nosNLSWqFT9hq,1,0,0,24.874178115698093,2
Unscramble Words,1,37.5,2.0155,85jGqn73Qby4bbtdj,8bx7nosNLSWqFT9hq,0,0,1,18.605805011163483,2
Unscramble Words,1,100,2.0164333333333335,DBhzpsoXEYSQxp68u,8bx7nosNLSWqFT9hq,0,1,0,49.59251483642735,2
Random Dot Motion,1,88.75927238698573,1.0061666666666667,FL3CskMXwyPXG2SWc,8bx7nosNLSWqFT9hq,1,0,0,88.21527817159424,2
Random Dot Motion,1,25.407762953354467,1.0148166666666667,HSJH5MfyfmWrprDDf,8bx7nosNLSWqFT9hq,0,0,1,25.03680101826714,2
Random Dot Motion,1,88.59423818219197,1.0149166666666667,65sn5u52twBm8tHJL,8bx7nosNLSWqFT9hq,0,1,0,87.29213056788764,2
Typing,6,41.02564102564103,3.0091666666666668,AdAa6eaRPrhty7LxK,"6NJGX6Ac6Sdc9u8zp,BoiZJRj3dzTkX7rn8,dqrgx56BdK4stq6wn,jBZtarbXvPn5L7DhD,oR4ypAX6F9cjBG7tT,xHQiw5BA3KZyopk86",1,0,0,13.633555588692671,2
Typing,6,90,3.00955,atN9mkSie5sDAHewB,"6NJGX6Ac6Sdc9u8zp,BoiZJRj3dzTkX7rn8,dqrgx56BdK4stq6wn,jBZtarbXvPn5L7DhD,oR4ypAX6F9cjBG7tT,xHQiw5BA3KZyopk86",0,0,1,29.9048030436444,2
Typing,6,87.20930232558139,3.0105166666666667,BSs35qiauofN2aJbE,"6NJGX6Ac6Sdc9u8zp,BoiZJRj3dzTkX7rn8,dqrgx56BdK4stq6wn,jBZtarbXvPn5L7DhD,oR4ypAX6F9cjBG7tT,xHQiw5BA3KZyopk86",0,1,0,28.968217745209202,2
Unscramble Words,6,87.5,2.0168666666666666,dJ3pkJ464Zgqhzzb6,"6NJGX6Ac6Sdc9u8zp,BoiZJRj3dzTkX7rn8,dqrgx56BdK4stq6wn,jBZtarbXvPn5L7DhD,oR4ypAX6F9cjBG7tT,xHQiw5BA3KZyopk86",1,0,0,43.384127193997294,2
Unscramble Words,6,100,1.4156833333333334,8HHAnJuG3ck2oRTQZ,"6NJGX6Ac6Sdc9u8zp,BoiZJRj3dzTkX7rn8,dqrgx56BdK4stq6wn,jBZtarbXvPn5L7DhD,oR4ypAX6F9cjBG7tT,xHQiw5BA3KZyopk86",0,0,1,70.63726586689585,2
Unscramble Words,6,100,0.6466166666666666,c5tpsjdoJ4cT8wiSD,"6NJGX6Ac6Sdc9u8zp,BoiZJRj3dzTkX7rn8,dqrgx56BdK4stq6wn,jBZtarbXvPn5L7DhD,oR4ypAX6F9cjBG7tT,xHQiw5BA3KZyopk86",0,1,0,154.6511328195479,2
Random Dot Motion,6,69.21991537876276,0.61955,A4msLsnKsFHdt862a,"6NJGX6Ac6Sdc9u8zp,BoiZJRj3dzTkX7rn8,dqrgx56BdK4stq6wn,jBZtarbXvPn5L7DhD,oR4ypAX6F9cjBG7tT,xHQiw5BA3KZyopk86",1,0,0,111.72611634050966,2
Random Dot Motion,6,13.553787370077039,1.0218833333333333,jmutmGRKw4DzngkHp,"6NJGX6Ac6Sdc9u8zp,BoiZJRj3dzTkX7rn8,dqrgx56BdK4stq6wn,jBZtarbXvPn5L7DhD,oR4ypAX6F9cjBG7tT,xHQiw5BA3KZyopk86",0,0,1,13.26353696939674,2
Random Dot Motion,6,97.28652765459152,1.01335,kMudhZFhdCgYpLSAn,"6NJGX6Ac6Sdc9u8zp,BoiZJRj3dzTkX7rn8,dqrgx56BdK4stq6wn,jBZtarbXvPn5L7DhD,oR4ypAX6F9cjBG7tT,xHQiw5BA3KZyopk86",0,1,0,96.00486273705188,2
Typing,3,26.923076923076923,3.0139,KzBZB8ciSD7rZpB3T,"EEBrPTN78i8sp79J7,JcvARDDsHnHRBhBSb,doeTyq3jMmae4n3XE",1,0,0,8.932969548782946,2
Typing,3,32.857142857142854,3.0132166666666667,E4txwXaovgF6SNaxF,"EEBrPTN78i8sp79J7,JcvARDDsHnHRBhBSb,doeTyq3jMmae4n3XE",0,0,1,10.90434127111432,2
Typing,3,25.58139534883721,3.0109833333333333,YehZsvxWCTSJW9h2g,"EEBrPTN78i8sp79J7,JcvARDDsHnHRBhBSb,doeTyq3jMmae4n3XE",0,1,0,8.496026884518527,2
Unscramble Words,3,87.5,2.0202166666666668,YcQ2hWRJvxxxXQp8w,"EEBrPTN78i8sp79J7,JcvARDDsHnHRBhBSb,doeTyq3jMmae4n3XE",1,0,0,43.31218598665159,2
Unscramble Words,3,87.5,2.0085166666666665,LiLa2W8JJeam6Rxp7,"EEBrPTN78i8sp79J7,JcvARDDsHnHRBhBSb,doeTyq3jMmae4n3XE",0,0,1,43.56448788907237,2
Unscramble Words,3,100,2.0143833333333334,4KNNrG2GeEex8Px5T,"EEBrPTN78i8sp79J7,JcvARDDsHnHRBhBSb,doeTyq3jMmae4n3XE",0,1,0,49.64298420525719,2
Random Dot Motion,3,60.02034605116227,1.0147333333333333,2EhNp8h6ngqrEpd9o,"EEBrPTN78i8sp79J7,JcvARDDsHnHRBhBSb,doeTyq3jMmae4n3XE",1,0,0,59.14888580037015,2
Random Dot Motion,3,54.58639521041205,1.0236666666666667,fqA8FgCHWo9Md7sHn,"EEBrPTN78i8sp79J7,JcvARDDsHnHRBhBSb,doeTyq3jMmae4n3XE",0,0,1,53.32438477083561,2
Random Dot Motion,3,88.852244921131,1.0142,tZZ5QcB5qsscuQqtW,"EEBrPTN78i8sp79J7,JcvARDDsHnHRBhBSb,doeTyq3jMmae4n3XE",0,1,0,87.60820836238514,2
Typing,1,23.076923076923077,3.0155333333333334,S4t7ZM5M5K5Pzdftr,X8MESSJp5Rhfv86uo,1,0,0,7.65268379620733,2
Typing,1,32.857142857142854,3.014483333333333,MYGH63ej474e5uExr,X8MESSJp5Rhfv86uo,0,0,1,10.8997593364732,2
Typing,1,20.930232558139537,3.0134833333333333,ebX7aoDpaufWTq23G,X8MESSJp5Rhfv86uo,0,1,0,6.945527896777109,2
Unscramble Words,1,37.5,2.0086166666666667,cE4HqFjj59qXartaS,X8MESSJp5Rhfv86uo,1,0,0,18.669565289544213,2
Unscramble Words,1,12.5,2.0162666666666667,hapLzWXA5bsmHQ3p4,X8MESSJp5Rhfv86uo,0,0,1,6.199576775558788,2
Unscramble Words,1,75,2.0208833333333334,wfysqkot6RPXKQkjE,X8MESSJp5Rhfv86uo,0,1,0,37.112483814833446,2
Random Dot Motion,1,53.01687721396668,0.27323333333333333,SbpHMAX2Htgu4znqX,X8MESSJp5Rhfv86uo,1,0,0,194.0351734072222,2
Random Dot Motion,1,99.60032102488702,0.1206,5zgpffa7MYSpde3fK,X8MESSJp5Rhfv86uo,0,1,0,825.8733086640715,2
Typing,6,39.743589743589745,3.0111833333333333,PGqRqt22KaR6cQGLv,"G3mx35ToFWEMBNQsd,HE9qhX4FTM9n4gdyK,KeAMDKcG7mD25S9Tk,aWYdLjZxusNT2G4KB,rjXZD5zAj7BAxdSdN,xiDnCmAPxSnxgkvPt",1,0,0,13.19866157056409,2
Typing,6,62.857142857142854,3.0099,F7mHpsjPrqYoN8oZT,"G3mx35ToFWEMBNQsd,HE9qhX4FTM9n4gdyK,KeAMDKcG7mD25S9Tk,aWYdLjZxusNT2G4KB,rjXZD5zAj7BAxdSdN,xiDnCmAPxSnxgkvPt",0,0,1,20.883465516177566,2
Typing,6,86.04651162790698,3.008,K4xsSR8eTY73Wb2mg,"G3mx35ToFWEMBNQsd,HE9qhX4FTM9n4gdyK,KeAMDKcG7mD25S9Tk,aWYdLjZxusNT2G4KB,rjXZD5zAj7BAxdSdN,xiDnCmAPxSnxgkvPt",0,1,0,28.605888174171202,2
Unscramble Words,6,87.5,2.0147,fsDC48iZb3SW4kA3P,"G3mx35ToFWEMBNQsd,HE9qhX4FTM9n4gdyK,KeAMDKcG7mD25S9Tk,aWYdLjZxusNT2G4KB,rjXZD5zAj7BAxdSdN,xiDnCmAPxSnxgkvPt",1,0,0,43.43078373951457,2
Unscramble Words,6,75,2.02355,txxj72mb8tN52ZMQs,"G3mx35ToFWEMBNQsd,HE9qhX4FTM9n4gdyK,KeAMDKcG7mD25S9Tk,aWYdLjZxusNT2G4KB,rjXZD5zAj7BAxdSdN,xiDnCmAPxSnxgkvPt",0,0,1,37.06357638803093,2
